label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14
0.07515994268566047,0.10005543767287937,0.08806423386580411,0.00035384619991691955,0.012004455000550035,0.00022495258835218872,0.011035621802208722,0.31041336629465494,0.0031617356813372615,0.8681837953862516,0.8179091273528185,0.04771087486686907,0.024190331002279117,0.1100080983690604
0.25269733711422776,0.2645045349826938,0.26708405609416874,0.0008451148999203024,0.028533286632545556,0.0029774973565920857,0.030868732249774676,0.4260549054049989,0.042756516558675774,0.8660608279387936,0.8650719767697159,0.057981537608246064,0.021895729146409297,0.3746252944944339
0.10904340339749836,0.0956915427736571,0.1537540391125548,2.5306911768335193e-06,0.00855532473185363,0.0007702490237969906,0.03939088807773022,0.4168748339810838,0.007970163267550344,0.8321839768607812,0.7380471633427504,0.014491939465979799,0.0039454932656716865,0.0018761940742262118
0.7801387007521571,0.42871129873355435,0.19926039190639297,3.708428027323619e-05,0.03651450603226024,0.00012496888723865132,0.01028268896451435,0.06710504094673891,0.0024885152532261126,0.927996943593008,0.85419571769822,0.07343555136479209,0.07818328415489809,0.0005898196695534514
0.38293937894953567,0.13632177775503937,0.23812328189701515,0.343938690755257,0.08783850210679588,0.00042137035131291735,0.05323202049154698,0.9068144398540631,0.006024476982954413,0.7401192212656199,0.5816763844449544,0.11262134876489954,0.15469046036632872,0.10415404807899643
0.9558763597853127,0.7292076213349166,0.4470906242132969,0.00460088660032168,0.1320568162838505,0.00040185073369127834,0.08186712698427788,0.5264683444744908,0.03545134691900054,0.9173324820671075,0.6516996158813797,0.5027305627502664,0.43793529982019347,0.38414703665594935
0.7508817634039767,0.451909733229147,0.3295041651190646,5.193677310295026e-05,0.005790821419863444,0.0003090092988285659,0.020858680031090433,0.2108075161879994,0.004144090478275405,0.9367268035404928,0.9282373919973028,0.007636890640050136,0.005787181057873915,0.1301350069076744
0.06589471434742031,0.08295136672908049,0.07660599391751187,0.0001217617556771476,0.03823097802941421,9.359008957868073e-05,0.002683796166874123,0.2976204417398479,0.002313302056672627,0.9456041587114745,0.9521348183845675,0.009553674879064614,0.003941448835492853,0.12407744577360234
0.41485780473752154,0.5429610437322442,0.4792647671885507,0.00017172098275038169,0.1498400287625847,0.0005824451006530899,0.0121841577356713,0.2159297093778164,0.015882176341282715,0.9344492259468479,0.9479016302254756,0.06118277238687252,0.05035286508120815,0.005312470546694819
0.023988507885776146,0.11551532059683402,0.06618561988000411,0.00019569399512162975,0.014002347282746255,0.00012577106025586185,0.0038501305155261285,0.1518460780562168,0.0033535847350749863,0.9135910771971407,0.9073618139199525,0.006373729095333027,0.003837455823714471,0.1536337473584382
0.8587229885363992,0.5093813628771966,0.5113795485770452,1.33733148573983e-05,0.05643457442161192,0.001214141652229988,0.13819643161409856,0.30162241252250394,0.00917428129064517,0.7440228009103179,0.4947503042133407,0.1361898172573764,0.1084807342277468,0.004350078013592907
0.922774571777553,0.6028643433889744,0.4758781496397116,0.0015613570798230613,0.07216480640348032,0.0007184269987814539,0.08864794067841157,0.24190945240110612,0.021111951666491713,0.8865852557495092,0.7712144732668079,0.2788069822169991,0.4646647881394776,0.2945473455897038
0.9906927471210634,0.622744327521395,0.3851332711781494,0.021490641875568654,0.01419953808948206,0.2191023079477933,0.2376938489128712,0.3485068201609695,0.01496149997730803,0.7922832592889999,0.6035825368608613,0.009364169992266884,0.008422706644514983,0.09786104550454197
0.9775725119814683,0.723985196594354,0.4038194057105078,0.0003576832383079298,0.0037899794704713344,0.0010914006509666627,0.06164115965268957,0.10315416422992886,0.004871285161770259,0.7645362435540757,0.7855617834965004,0.012207272370067987,0.023310450068469303,0.2348445106563038
0.013199990093433039,0.04001014375500816,0.05210081067554957,0.05732039389608616,0.07348278324081482,1.213661910196689e-05,0.001814373967599644,0.06425645496098992,0.0005969021162221642,0.9021263302703383,0.9008606212418592,0.05649531297860577,0.04088562525504362,0.04167684889434887
0.2502878646892083,0.1122295753790178,0.11731329517499466,8.024623515315749e-06,0.051338394432833195,0.00012915947074140685,0.01780343233775313,0.1298279508817852,0.0031867303456540722,0.9254441326463604,0.8884340886052244,0.04856429465531539,0.016379760040525507,0.012272058637960609
0.6548193364702305,0.3084298005869087,0.2378863251624031,5.778560468270643e-05,0.0054094069653977395,0.00518826851520452,0.14584731024990819,0.4851649465145204,0.024821691919175427,0.627733359007267,0.5172319912827453,0.02049582726115525,0.006062482223578975,0.13435584744605988
0.27550529499758103,0.22944914192667493,0.3191420440022161,0.003935488816540238,0.03799916953415698,0.0007275999790458849,0.044645050105005746,0.35877676481623977,0.014951270017328544,0.5837450198701218,0.4549561491880799,0.5077654695036362,0.4441928726626965,0.3662359931515088
0.17866024236157346,0.15227286719305203,0.25755392841577485,1.334318171355042e-05,0.04282302065007511,0.00024209353400000182,0.015840675992736968,0.009600084002266479,0.0024818042341260777,0.7794016755271342,0.8410093228424577,0.01591342235882934,0.016296150841800992,0.0007404439383937309
0.9935063075625503,0.7547586726700909,0.6751229592215424,0.00039819059925072953,0.03028450054198616,0.0004397836345600782,0.11745730520327322,0.3572617818329371,0.010679505646984704,0.8984204579043928,0.8300127847716221,0.05822549335313401,0.025241090028496175,0.2472914400545925
0.9911704175276197,0.7242010259430739,0.5064916412902166,7.305771062380995e-05,0.006102362257710917,0.519884586147455,0.2917927335121049,0.21340399760213252,0.011265725151177717,0.7439864473082022,0.6728818598282785,0.00452774307373647,0.004040392268132661,0.20705884416184558
0.6217390755502649,0.3628831608489736,0.3361377597726963,9.790617439261255e-05,0.02507140186960401,0.47373490523319844,0.2826206097234758,0.38829122540262023,0.0263199716168518,0.7440618331537586,0.6497990928294355,0.016060594577167756,0.011433327808790672,0.22140940157101022
0.16313570601458902,0.15266766936473258,0.18166235956730703,0.002972588199170079,0.030462005149041793,0.0011386410649518704,0.04695010357770052,0.22312397271984438,0.010525631307279192,0.9000713011244164,0.7059203921297833,0.04792658937919631,0.08703285692573497,0.19632614897486866
0.023392002351022394,0.05985494214924776,0.08103029849573377,0.35202852720120836,0.04891648691895845,0.00030103377590477964,0.044383650689231176,0.17554457971324564,0.006018846837496734,0.7577569354795596,0.7577930040796145,0.0066721626230357624,0.0026790355975174454,0.06440907646241946
0.017476087413111192,0.02250410372990272,0.0333131797040292,0.06324398522138056,0.034861507484736515,0.00011414787120291394,0.006845374029411345,0.10386929694716901,0.001209240906390155,0.8695294116068057,0.8913792589229063,0.0162058510882439,0.01179385444400677,0.07286754243476794
0.03436360346709389,0.09489413937364628,0.10387565675425856,0.10077154473998046,0.08013663245463146,0.00027102152591162526,0.023079059935222666,0.18544957305134804,0.006924336017697998,0.8926486317385607,0.8103767212274766,0.031104490312417084,0.024916778726494546,0.15357252531898388
0.9602309500879112,0.4333331756488659,0.11525498152520851,0.0025471143253080835,0.02544047787063368,0.00020752624492032976,0.027287173199504744,0.06230820390366905,0.0029691204407505745,0.8778067688061238,0.7070213246859514,0.0052684227018671105,0.002954735445840221,0.05904295545913195
0.9515468666737498,0.6794081932417121,0.589435010168185,7.656825550265099e-06,0.051537260520338204,0.0014442801019514833,0.08699561508400899,0.5317561149232063,0.024718082377283023,0.7512178672613399,0.6198129730470041,0.22181066576324546,0.2718018057231174,0.01147391640783189
0.2250383661794233,0.23730659754321673,0.3555966867773233,0.19477929501711444,0.47689912568277365,0.00032188784228259743,0.04956149378842823,0.9850248059790585,0.023788606146278212,0.9105228945958309,0.8164940085008424,0.9949261039279975,0.9843121544862763,0.12272105427607696
0.916992771913855,0.5215580839964175,0.2917029112272291,4.91333649054853e-05,0.004401404191328223,0.002449514618825615,0.08729754490342871,0.36350048424315273,0.06579941689898858,0.8985682794221291,0.7108844077603502,0.04495196834049042,0.029921608587685826,0.2809621192236545
0.9510921855697265,0.7049910863523662,0.44402097922498585,0.003281145809278803,0.03894556294023653,0.0022717276433889292,0.2029382818485864,0.39171644501431896,0.05641849130778156,0.8421768700830895,0.7191999349357617,0.09045382868434018,0.08569581034237256,0.26500337381957395
0.1942280975920482,0.17478085201403976,0.1494269456690791,0.0005226395859192752,0.00726771285385791,0.0008681301280068623,0.04014560638808743,0.22069105640692324,0.016606124962675523,0.8223391189105733,0.5721812489076763,0.09528104159196488,0.07051602920287596,0.5312303520444419
0.20468119096865245,0.16758837985892,0.20297811777965585,4.828628816759908e-06,0.07316025520011651,0.0002653548728324458,0.025340960581466152,0.14155936395711952,0.0082634312983693,0.897836192375162,0.6658974191147785,0.015482632673675804,0.014867091432992433,0.0011583403653068086
0.990664483755157,0.7831198670125784,0.4760037210165896,6.267473661090194e-05,0.0013077922019523994,0.0005911557943412548,0.023604833661137078,0.4452629532875653,0.008913049644654447,0.5843485395452368,0.5845559392176425,0.0011367808568872114,0.0008118311872800141,0.4864044562925043
0.8533092222690075,0.5740360412041869,0.20156364415580097,3.578987062417437e-06,0.029091015597309044,0.00026108004303042955,0.00553772647961158,0.21851826034694752,0.003872625795071254,0.9652606274432178,0.9694634130274152,0.05933813876675554,0.04185591185501349,0.0013527477494470076
0.18958482677121904,0.16476587041022683,0.17102588477957853,0.00014455229145426884,0.01004444559564123,0.00018128245192137915,0.010482525482898688,0.7844286113008517,0.0028589771636703338,0.8402132598565888,0.7231291134220005,0.0684756389055528,0.04156647505512838,0.2323105031086543
0.5901518100025307,0.42792570205266484,0.4483834281247864,8.531378581829883e-06,0.02083244291596901,0.30557908139315315,0.10786824262942896,0.32671215106938856,0.025156649288472062,0.8554466473229346,0.6237731831010351,0.06447971085717,0.05470989863007959,0.005496814704876157
0.035138584355733755,0.06964191271321644,0.0718404602235202,0.01621284610713439,0.00881071227386237,0.0001571117011771479,0.016942609308075632,0.07739821088279018,0.0017312292918340538,0.9347046380346701,0.899129720441437,0.0008648667549701125,0.0010802409926188165,0.12051525855684103
0.9885332663737526,0.7681552874494303,0.37711382662111004,6.136558604559047e-05,0.007275334023482404,0.13034000375542426,0.08481729336619437,0.21418587238017694,0.014362137684519893,0.7898159320373438,0.7884926946786814,0.009914664937054361,0.0056739712455408445,0.4952180928666424
0.22910282201982982,0.07671715890699753,0.23703727259570154,0.001191639656599291,0.12808021658393287,0.04249588699455846,0.03809447879205808,0.10849052474327979,0.005679792384881093,0.8870141315301054,0.8987127424957637,0.06609022976984578,0.0672247541715939,0.13382900619596882
0.9064957556790174,0.502426783462155,0.3370779472735141,3.117423281614146e-05,0.02047248109058837,0.0011481299436924728,0.0385799965743873,0.06856469431795265,0.003746308672483762,0.5761110955405635,0.6416492907722169,0.016338689832615893,0.014767641660470655,0.0023933569570526512
0.07675561703311767,0.05399774868947054,0.11983374371854343,0.027301879410326076,0.106086713086448,1.2385296751596577e-05,0.0030587438189732547,0.08831197580252408,0.003177471112889087,0.8506863909429618,0.936127156333234,0.007027160031937272,0.00831238705124823,0.144286439485904
0.6350694466518922,0.3591670677034703,0.4025072932492887,1.3719418142217747e-05,0.022439489807068638,0.38355326161047,0.14768688165653807,0.353181683836869,0.008938807390549183,0.7552681460610968,0.6599730159364936,0.0953841138093832,0.08602824201542726,0.016105888750627736
0.026511747643919267,0.05975704431692292,0.10152192336976672,0.00047032705922856025,0.02635232289896156,2.3044635201664252e-05,0.002669267543440579,0.04509099072709716,0.002019937574850857,0.9536196391420261,0.959744858117436,0.013029232545038495,0.00829876950245729,0.0960793752153838
0.9923787338420699,0.6771038654487124,0.41000879989111766,0.00015284597090933267,0.014151474804275902,0.0008475665947364979,0.0380573788201423,0.26987809310520844,0.028112628296340352,0.8697121652164357,0.863008124019789,0.020165150577795995,0.012748449817488869,0.20080312361112587
0.3155947016507593,0.23659319820605157,0.10046838449655245,4.604693620131029e-05,0.01657029095926522,0.00022840735786184324,0.009751457701002213,0.08445269451211214,0.00309442595885953,0.9449598090856118,0.9074155473955992,0.07184551565038216,0.05804963518832626,0.001488720455525483
0.1921608389597392,0.16320576400868972,0.30793519822312443,0.00022478404217561026,0.24060897541205908,7.921159148378258e-05,0.010917132838078348,0.39078885653220574,0.00290906160213792,0.8436533042936163,0.725355145528913,0.16156044299358055,0.0710840210588763,0.3575929744439029
0.9928323211027635,0.8272595102697411,0.4998202678045875,8.425262932180591e-05,0.023413039271882704,0.0005454389664247284,0.03878416024042428,0.5217026111565753,0.030502547013139918,0.8400161175668078,0.7035573753290929,0.030527037058030428,0.029309939818616567,0.38277497702453844
0.14477706252050548,0.10534242344681259,0.07988022542625564,0.001316372257325523,0.007291205988768911,0.0004058259657273442,0.008746532446222524,0.12081576137061159,0.006043058997160567,0.9331142337492185,0.9348867505425039,0.019148959502747448,0.016942652225973964,0.1735004578199261
0.31428372236643165,0.13303789635784716,0.10891400802461594,0.0008287850763741687,0.021525330493880983,7.617709458788081e-05,0.007413868460652632,0.4513138102695163,0.002908659389991061,0.9226693560883102,0.803292956954702,0.1384421190615575,0.13140476656809721,0.099057105246486
0.9885053776208447,0.6468236311376159,0.30224640748105497,6.654331305468763e-05,0.006947588836619937,0.00016115042113260366,0.011826848083844089,0.2273293939256332,0.013195093929258064,0.8974197908036122,0.9132733498698492,0.06018485501752085,0.03792646754357444,0.1891914071244663
0.13509961499966705,0.14686161007148238,0.08933355930661997,3.556707847256787e-05,0.036678905291271616,0.0006770158152199075,0.011085809036990937,0.05825267934784233,0.0031496570508218807,0.9303778824309437,0.9545562106786576,0.031676886255727905,0.02419694501987192,0.006268569823571842
0.43126172542036983,0.3275417417108609,0.2831798260164085,1.7140754551436625e-07,0.014655628816953583,0.0005647717194077865,0.07582502720816414,0.13064263520978966,0.035974403660177505,0.8577146730072472,0.7881121505140669,0.002205516076272951,0.003754017992960878,0.005142814102787557
0.9877281248967124,0.6309315567873202,0.43716201579919484,0.0002540112108830817,0.004670667889729963,0.0007107456838347048,0.04740703784712228,0.1271902591346945,0.013566443660940172,0.846063037179812,0.8054011323208237,0.005887589522869412,0.00354983714745554,0.2329763550205773
0.12523585278733584,0.1347035160604768,0.5900469025315634,0.0011351228979750972,0.010843440722755164,0.001637053506773379,0.1452679745424478,0.03780425321674103,0.0037389630124107843,0.3428899468948526,0.317955780744415,0.013490878146585051,0.013659941255516844,0.05117425951196778
0.09929319389827578,0.23457396453469223,0.13157842663773925,0.004390606751382152,0.03302633467871067,5.803124818818041e-05,0.005063175412667499,0.16241932280513002,0.00281151956307555,0.950105423788535,0.9387744103021504,0.021213434795196523,0.01805306178262189,0.16485461809274618
0.3028295458783834,0.22931193927348487,0.3367350004553445,0.00012227353452342249,0.008960018620276136,0.0044760577949044264,0.07896286898583497,0.2388000166507951,0.02560035829529847,0.8967508520720622,0.8925074338507115,0.005020034492369669,0.0069040991170610634,0.33333415801429217
0.8166070066098561,0.3529894819736013,0.44568996439437003,0.00017845606594936358,0.019837048692140626,0.18960417288670298,0.25879365387127035,0.9291102050783357,0.09533307708570837,0.8131437685251123,0.7584324585948489,0.03099720018792873,0.01399861283660479,0.4870923900401884
0.08857002272350728,0.08896851861354273,0.023754932822143967,1.0992619806287773e-05,0.024145466071160606,5.0940894508195966e-05,0.0020638744757874162,0.019831487945694018,0.0004967875690513707,0.9765903596735692,0.9706298005854155,0.01849954658236582,0.027360379111665473,0.0006270671838178073
0.8087600785572499,0.31266435112302743,0.43138879609765945,0.0010608529864315139,0.08877684514217254,0.0008967872135820883,0.10055247740643984,0.4498903827382834,0.02327066305511735,0.8870282263753817,0.8820374423435676,0.029744085601660673,0.033084789914841865,0.34695034755945375
0.19452793380489503,0.11816831034130391,0.16506406984530828,0.0009604179838942918,0.0846369080263618,0.0010037445499224645,0.021415733845449175,0.22688253516762902,0.04193399650815064,0.9443739130324252,0.8583029083761997,0.23687512854741435,0.1814679737752607,0.15871551092445124
0.18905454191040844,0.19232055383772087,0.15127048827905587,0.00014025677447201406,0.008463459853302283,0.00021282722802794235,0.016282041550489117,0.14053400938926255,0.00852833403403839,0.8117878784225195,0.8086309260378339,0.008315109644824218,0.014360375760332122,0.31708952990534106
0.6329457830174519,0.3409513287158131,0.49658637169317016,0.005020572924853492,0.025171098120917695,0.5032023257960999,0.24876670532721692,0.5805549638556993,0.08373614240795238,0.6448812648847191,0.7485213261790458,0.13831558150628492,0.12702118865823897,0.5814264310438895
0.8618629406800187,0.44953548030937157,0.26197831052092163,4.469412318147936e-05,0.08216914791613077,0.0004402503578669613,0.0358912327476424,0.2021814155703625,0.01274461715496968,0.9417363283257004,0.7364526978293,0.08628341578204696,0.044746862478402684,0.0034965933068585382
0.24863401898189064,0.12263735557296407,0.3091316582555754,0.0006378133983232371,0.022550680527512225,0.0009298307486151667,0.06090096587442247,0.4441761803436441,0.0309506593979247,0.770623884433721,0.7798760049538663,0.46459496956909735,0.3705017093362383,0.311261617112451
0.04673942226796271,0.14376507036025155,0.08211441195969064,0.006937256804974912,0.04204636811096181,0.0016310556416967693,0.029653373396689102,0.11050542511384209,0.027517941957014132,0.8952238777348909,0.8343294257014198,0.059488160933911446,0.1049364271566565,0.1837974378597178
0.8723698454940755,0.4755779463771199,0.31200846991872805,2.5407988489188488e-05,0.07077748863335541,0.0020670997511570157,0.09973319415827048,0.2154226307839911,0.020479656634010256,0.9238291721093203,0.7737696974618943,0.1891761722186357,0.19712140437552841,0.0015007506137598508
0.10521001343520342,0.1120321614699814,0.03961324332273994,0.013495116554713938,0.05930775683128939,0.00013326919591832083,0.0050804694079064445,0.09687393507435216,0.002317462924690405,0.9394597714274834,0.8608250765956497,0.031276803576437626,0.01928171756878284,0.0033820341248403346
0.6040492452704941,0.40223367080844985,0.33364723411967945,3.7096520064332004e-05,0.06933103177828666,0.004088923433436346,0.012574770246567434,0.18400614146384706,0.016840897394490798,0.9312012535489745,0.8935328419850243,0.0887215341175234,0.0753009678884068,0.0018555649114417021
0.9673469248043186,0.4046582443581219,0.40076220387513034,0.00765211702123303,0.056260075511079796,0.00030155620655898625,0.01885161413064642,0.32001077330726524,0.007267664278956687,0.9092070774444988,0.7499743363320619,0.02629043347320056,0.01011814205363901,0.17221325798321438
0.14593471672334546,0.12872961675681346,0.07241717874061675,0.006763010228849903,0.1171523155702493,0.0002314755039458827,0.011074034808556956,0.061037767253088855,0.004457580728894733,0.9528395277011098,0.9349501198895639,0.03249867389965997,0.024968755011929827,0.0017539491560981124
0.3904925429164557,0.2870196479225316,0.19889890246210226,0.0001719749207397315,0.13349949667707584,0.0009127120931717678,0.041980328380482976,0.9190240634383696,0.02429236742398753,0.9022889920059426,0.770127580677658,0.38038737488182023,0.2898837928319439,0.017945592831393267
0.7898095678142265,0.5698677023777049,0.37018528446530274,0.0010073498010398322,0.041099218358070365,0.0010879472912722601,0.07964192756836722,0.5462641913890642,0.029543737600091456,0.8760836950314488,0.6263441586322835,0.10161106925251713,0.07617801023483235,0.4135185792503765
0.5033697758121486,0.3135439076766501,0.279364485917437,5.764039531626635e-05,0.010444847342135829,0.00015947554650213178,0.06926369865770061,0.2792376156719462,0.01349867465040212,0.7849031628196032,0.6671269184641123,0.12532739799121004,0.1119204734851723,0.2338252307681329
0.26861249780194124,0.1537619150021453,0.4151255392891037,0.0003083135461598808,0.05564685811492921,0.03777244733187254,0.12464404175125231,0.2210047885091516,0.021204080015976276,0.8394068809172882,0.6923356037058134,0.041763959810899386,0.030326387354664055,0.28634242303425855
0.9128571336839315,0.4389084454641742,0.5153480219054694,0.00028826045380997813,0.008179067995665588,0.0007826866032399883,0.03755900769584556,0.12667212600343308,0.0070570008201661346,0.8965030199091991,0.9445517954228102,0.012687555101219222,0.007716811194260373,0.22560069143381
0.15817685501469947,0.14161572859318936,0.09455141756803562,0.012570622006001644,0.2611611133511775,0.00013297938937110833,0.016214642756977156,0.062054828404149755,0.0025520597351331347,0.8852579218320575,0.7733692473040109,0.14787196431521699,0.17606734383236217,0.0017234059347963609
0.2799764991522126,0.20792255482277947,0.07522097696750399,9.297255506338671e-06,0.015004510280507113,0.36595273726216637,0.07563448753262379,0.10213452543625959,0.011986201618883953,0.8673485514600322,0.8388580114108042,0.02021874272115259,0.013336589096861005,0.0036160316310619883
0.3450388242046541,0.21566880492043236,0.24285076220223678,2.931669817189588e-06,0.018012528582157402,0.00032597377550865807,0.01409362179969678,0.851886601901541,0.0044584647868227256,0.8951932866760773,0.8514631730977066,0.2456064768223652,0.2715600804971743,0.00547291755057495
0.981852751132706,0.5381321371975295,0.32102618542810796,0.0024643893745584454,0.03796667354504943,0.0002099708859480963,0.00990160898360939,0.3680135572013791,0.002486564384096514,0.9213927050200535,0.9406318252897369,0.09741824461671189,0.08159190793086207,0.1363580081484513
0.943119345286167,0.41247180283760987,0.1953868064326926,0.006295205083371597,0.03328803847714242,0.00010411270927880296,0.028308201371055004,0.20098807129055576,0.010356864925238378,0.9134891377014699,0.8970066401747874,0.014673015588638738,0.006093927154909685,0.154619927951443
0.27380417240747285,0.2337835296741194,0.33425172305178047,0.00011660405035453968,0.08060988427381297,0.0031979323494272377,0.09053571721772617,0.48515366286307865,0.03126357509748751,0.8069807733184551,0.6869493214278134,0.12582127193060574,0.08566664307411055,0.007383798473239847
0.9936016261285521,0.7861000207309362,0.3810941258815222,0.00292886897815495,0.005783300094579851,0.0003295100102538971,0.0732107435228739,0.16542138236844922,0.017549696388905155,0.8436687576576443,0.6863833210818833,0.007961836661587094,0.005145074688919193,0.2544576522834724
0.18598267604431146,0.20035107658158557,0.35791856673332134,3.436073968866652e-05,0.09564574451170912,0.005710522284123734,0.055814386020637055,0.370199101567698,0.02844680523868978,0.8337278646261415,0.8176316313272992,0.16841754549713328,0.12359419206631907,0.004510811326063596
0.5731620334890394,0.34919753574345613,0.26226945895718135,0.0010967745025143953,0.04144038707416563,0.0024572576971113747,0.06818949863299768,0.24035342766625578,0.01686414222719689,0.8678737441311574,0.8100866330732469,0.01794854406604567,0.00840225986713794,0.23613175229287017
0.01703906389060314,0.02791984901033119,0.07001957017187498,0.015249990588745757,0.004939929626165974,0.0002927323425692328,0.048038862258555144,0.21092248769961586,0.013426465236261367,0.6976433885930475,0.6429986027125177,0.038239108598964434,0.039457672577228764,0.20487828976506559
0.11330970170584455,0.12459372715700706,0.08060204303877244,4.5134126888462586e-05,0.05783927758060299,8.692751368171781e-05,0.00557444808654249,0.08707030216894097,0.0027657268540655345,0.9568490783183065,0.9442099696421266,0.06303364731730422,0.029967292983874447,0.0014953429948766112
0.8733652240776223,0.34127628474964106,0.6126135552355395,0.00048738433266636564,0.19009911205210187,0.09058640038760882,0.38244119476807337,0.547412817727117,0.0445390976036894,0.7007813421953443,0.4635357451679407,0.16876505523121885,0.08157978853298199,0.25690197587108005
0.22108145001995352,0.0931124395202013,0.1130831258176728,0.0016253504079754312,0.09366072214318855,0.0001463666578541655,0.031179671676647303,0.9212508960290539,0.005192058062964748,0.7903936545410893,0.7457404291657082,0.7531628884787083,0.4300740506375716,0.13525374420777508
0.3945545755621831,0.23186751362696958,0.23237064309699962,3.896564813244696e-06,0.013591067834650907,0.0030084710587968415,0.10780091170519529,0.8035347039580651,0.013709068774158267,0.8488401047691339,0.765878345016395,0.045395271439866915,0.03086173752472474,0.012241208603727384
0.9881051125158397,0.7176815087365455,0.1853098111294862,0.00011075726409717716,0.0021541174922916854,0.007655317579773211,0.023589774535816243,0.1169196093944084,0.005709771603014283,0.8773524638493213,0.8606043389511573,0.004181212332383012,0.0010455017541833977,0.16866900321811223
0.7837245855557889,0.3851559091303547,0.15791037199747418,0.0002971337786566381,0.005336938235634254,0.00025445344051197317,0.017375973762641828,0.489150111721024,0.0070270899701762165,0.923117623735135,0.8825064587083656,0.056367334675658846,0.04785531763902838,0.09594572346586148
0.2592125389085332,0.2594778230955555,0.3493758714854427,0.00040953038283259155,0.055782190646496005,0.3153678071220395,0.08477044384206173,0.9397510442008709,0.052082428509115854,0.8065687339697669,0.7699985228930619,0.10424299389308152,0.04702560079954208,0.5750476110071635
0.034290355811904726,0.05830249138820702,0.10396841575923371,0.0005804352311430868,0.02806023338511902,0.0001757333779175905,0.013905382345578239,0.04127507099867322,0.0028548122676310297,0.9368745963138612,0.9309619735339579,0.005692368247423887,0.004461762728506183,0.038955440927023
0.9689839788941914,0.5760546514219548,0.26265817219918364,0.00019054403349350093,0.016988816192881003,0.00016976944124559535,0.04078126465127174,0.09656116439693653,0.002969309646161101,0.8934253707746521,0.9467528876503187,0.009551615482765409,0.01144111621473256,0.07734932132363541
0.23791020647929603,0.22664956203096664,0.5291776243261647,0.0015912481749829597,0.01859984013427593,0.000833508668793257,0.08173005631525222,0.6242771573705569,0.04531233076266373,0.8549427662737683,0.7186268886261458,0.4529141286704263,0.35098270005401383,0.3989375674588395
0.02106089429646387,0.025761550930205625,0.07202910417328894,0.0046779138636054655,0.013033439121229427,0.00021363954367965667,0.010677138801960355,0.053417669649686715,0.006093979531049879,0.9401187552886825,0.8736660568463314,0.005712110376727017,0.005640919115325593,0.11814120725848931
